id_municipio,risco_previsto,risco_real,n_alunos,diferenca
2411007,0.755457277492061,0.5454545454545454,44,0.21000273203751563
2414605,0.75515489016086,0.6333333333333333,60,0.12182155682752671
2932903,0.7550980639296945,0.6810551558752997,417,0.07404290805439473
2914000,0.7550980639296945,0.655421686746988,415,0.0996763771827065
2900900,0.7550980639296945,0.7608695652173914,46,-0.0057715012876968785
2925709,0.7550980639296944,0.6822429906542056,107,0.07285507327548879
2906402,0.7550980639296944,0.6923076923076923,52,0.06279037162200207
2920452,0.7550980639296944,0.6271186440677966,59,0.12797941986189776
2917706,0.7550980639296944,0.592274678111588,233,0.1628233858181064
2932705,0.7550980639296944,0.7358490566037735,159,0.01924900732592083
2207702,0.7550980639296944,0.6126187245590231,1474,0.14247933937067125
2921500,0.7550980639296944,0.7250996015936255,251,0.029998462336068843
2917508,0.7550980639296944,0.7150537634408602,558,0.04004430048883412
2907608,0.7550980639296944,0.7435897435897436,78,0.01150832033995075
2922250,0.7550980639296944,0.7796610169491526,118,-0.02456295301945821
2907806,0.7550980639296944,0.6346153846153846,156,0.12048267931430978
2913457,0.7550980639296944,0.5636363636363636,55,0.19146170029333076
2933604,0.7550980639296944,0.6774809160305344,524,0.07761714789915997
2916203,0.7550980639296944,0.6461538461538462,65,0.10894421777584817
2210409,0.7550980639296944,0.5480769230769231,104,0.20702114085277123
2914653,0.7550980639296944,0.7507987220447284,313,0.004299341884965946
2908903,0.7550980639296944,0.7869822485207101,169,-0.03188418459101572
2910305,0.7550980639296944,0.6470588235294118,34,0.10803924040028257
2918407,0.7550980639296944,0.7068965517241379,2494,0.04820151220555646
2916609,0.7550980639296944,0.6338028169014085,71,0.12129524702828587
2929206,0.7550980639296943,0.7426900584795322,342,0.012408005450162074
2928208,0.7550980639296943,0.6130434782608696,230,0.14205458566882467
2805505,0.7550430650900959,0.5961538461538461,156,0.15888921893624974
2800407,0.7550430650900959,0.7129629629629629,108,0.04208010212713298
5106778,0.7541880773883628,0.47468354430379744,158,0.27950453308456535
2922656,0.7534956888628161,0.7386363636363636,176,0.014859325226452502
2912707,0.7534956888628161,0.7794117647058824,204,-0.02591607584306621
2407005,0.7534074049903304,0.6142857142857143,70,0.1391216907046161
2407252,0.7532261575272854,0.4,45,0.35322615752728537
1702901,0.7531853123943628,0.5979381443298969,97,0.15524716806446592
1701101,0.7531853123943627,0.6428571428571429,70,0.1103281695372198
2104081,0.7528290200197827,0.2054794520547945,73,0.5473495679649882
2709202,0.7528179587176677,0.525,160,0.22781795871766763
2706802,0.7528179587176677,0.5752212389380531,226,0.17759671977961455
2700607,0.7528179587176677,0.6147540983606558,122,0.1380638603570119
1507474,0.752559512648041,0.5945945945945946,222,0.15796491805344637
2930402,0.7519435975176317,0.6333333333333333,90,0.11861026418429843
2921609,0.7519435975176317,0.7111111111111111,90,0.040832486406520596
2910800,0.7519435975176317,0.6680839002267573,3528,0.08385969729087439
2914802,0.7519435975176316,0.7024704618689581,931,0.049473135648673505
2929354,0.7519435975176316,0.7272727272727273,77,0.02467087024490433
2100832,0.7519435975176316,0.6121212121212121,165,0.13982238539641956
2102309,0.7519435975176316,0.42857142857142855,245,0.3233721689462031
2922854,0.7519435975176316,0.7297297297297297,37,0.02221386778790191
2908200,0.7519435975176316,0.7253521126760564,142,0.026591484841575252
2204402,0.7519435975176316,0.6102941176470589,136,0.14164947987057275
2911857,0.7519435975176316,0.6363636363636364,66,0.11557996115399527
2932309,0.7519435975176316,0.580952380952381,105,0.17099121656525063
1303601,0.7518340438286237,0.6323529411764706,136,0.11948110265215317
2500304,0.7516758475309633,0.7147435897435898,312,0.036932257787373524
1706506,0.751574539739073,0.5487804878048781,82,0.20279405193419486
2707909,0.7513678715056243,0.6176470588235294,68,0.1337208126820949
5000708,0.7513303630983711,0.5851851851851851,405,0.16614517791318595
